ID_Transaction,Order_date,ID_Customer,Product,Brand,Harga,Kuantitas,Harga_Total,Total_Diskon,Total_Sales,Biaya_Ongkir,Grand_Total
TX-004477,2034-04-04 09:53,C06343,Stabilo Highlighter,Papirus,15000,1,15000,1050,13950,17411,31361
TX-004478,2034-04-05 09:53,C06344,Glue Stick UHU,Papermark,12000,3,36000,0,36000,24267,60267
TX-004479,2034-04-06 09:53,C06345,Map A4,Quillo,7000,4,28000,1400,26600,0,26600
TX-004480,2034-04-07 09:53,C06346,Amplop Coklat F4,DraftLab,2200,4,8800,0,8800,0,8800
TX-004481,2034-04-08 09:53,C06347,Buku Tulis Sidu 38L,Graphen,4500,2,9000,0,9000,52847,61847
TX-004482,2034-04-09 09:53,C06348,Paper Clip Joyko,Lumo,7000,2,14000,0,14000,25826,39826
TX-004483,2034-04-10 09:53,C06349,Pulpen Pilot 0.5,Artlinez,12000,3,36000,1800,34200,65747,99947
TX-004484,2034-04-11 09:53,C06350,Penghapus kecil,Inklite,3000,2,6000,1080,4920,27022,31942
TX-004485,2034-04-12 09:53,C06351,Kalkulator Casio,Graphen,175000,4,700000,105000,595000,0,595000
TX-004486,2034-04-13 09:53,C06352,Amplop Putih,Inklite,1200,1,1200,0,1200,26222,27422
TX-004487,2034-04-14 09:53,C06353,Paper Clip Joyko,Lumora,7000,1,7000,0,7000,45291,52291
TX-004488,2034-04-15 09:53,C06354,Paper Clip Joyko,Inkspire,7000,1,7000,1400,5600,0,5600
TX-004489,2034-04-16 09:53,C06355,Glue Stick UHU,Flowline,12000,5,60000,6000,54000,35021,89021
TX-004490,2034-04-17 09:53,C06356,Penggaris 30cm,DraftLab,5000,3,15000,0,15000,54113,69113
TX-004491,2034-04-18 09:53,C06357,Amplop Coklat F4,Artlinez,2200,4,8800,2200,6600,26265,32865
TX-004492,2034-04-19 09:53,C06358,Stabilo Highlighter,Inkspire,15000,1,15000,0,15000,61706,76706
TX-004493,2034-04-20 09:53,C06359,Map A4,Pentagio,7000,2,14000,0,14000,58399,72399
TX-004494,2034-04-21 09:53,C06360,Pulpen Pilot 0.5,Pensta,12000,2,24000,0,24000,56515,80515
TX-004495,2034-04-22 09:53,C06361,Binder A5,Draftex,28000,4,112000,11200,100800,0,100800
TX-004496,2034-04-23 09:53,C06362,Pensil 2B,Lumora,5000,2,10000,0,10000,20292,30292
TX-004497,2034-04-24 09:53,C06363,Buku Tulis Sidu 38L,Papermark,4500,2,9000,0,9000,32811,41811
TX-004498,2034-04-25 09:53,C06364,Amplop Coklat F4,Vectro,2200,4,8800,0,8800,54846,63646
TX-004499,2034-04-26 09:53,C06365,Cutter kecil,Prograph,10000,4,40000,2000,38000,53836,91836
TX-004500,2034-04-27 09:53,C06366,Cutter kecil,Officeo,10000,2,20000,0,20000,0,20000
TX-004501,2034-04-28 09:53,C06367,Amplop Putih,Draftex,1200,1,1200,0,1200,33009,34209
TX-004502,2034-04-29 09:53,C06368,Penggaris 30cm,Inkspire,5000,1,5000,0,5000,8169,13169
TX-004503,2034-04-30 09:53,C06369,Penggaris 30cm,Writex,5000,3,15000,0,15000,33244,48244
TX-004504,2034-05-01 09:53,C06370,Buku Tulis Sidu 38L,Mepen,4500,1,4500,315,4185,0,4185
TX-004505,2034-05-02 09:53,C06371,Pensil 2B,Lumo,5000,5,25000,0,25000,64669,89669
TX-004506,2034-05-03 09:53,C06372,Binder A5,Papirus,28000,5,140000,0,140000,19919,159919
TX-004507,2034-05-04 09:53,C06373,Amplop Coklat F4,Vectro,2200,5,11000,2750,8250,36499,44749
TX-004508,2034-05-05 09:53,C06374,Cutter kecil,Statvio,10000,1,10000,0,10000,0,10000
TX-004509,2034-05-06 09:53,C06375,Pensil 2B,Pentagio,5000,2,10000,500,9500,26615,36115
TX-004510,2034-05-07 09:53,C06376,Paper Clip Joyko,NexWrite,7000,4,28000,4200,23800,0,23800
TX-004511,2034-05-08 09:53,C06377,Kalkulator Casio,DraftLab,175000,4,700000,0,700000,33556,733556
TX-004512,2034-05-09 09:53,C06378,Spidol Snowman,Lumora,11000,5,55000,0,55000,0,55000
TX-004513,2034-05-10 09:53,C06379,Cutter kecil,Quillo,10000,5,50000,5000,45000,36274,81274
TX-004514,2034-05-11 09:53,C06380,Amplop Putih,Papirus,1200,4,4800,240,4560,34385,38945
TX-004515,2034-05-12 09:53,C06381,Paper Clip Joyko,Writex,7000,1,7000,0,7000,0,7000
TX-004516,2034-05-13 09:53,C06382,Pulpen Pilot 0.5,Writex,12000,5,60000,0,60000,20446,80446
TX-004517,2034-05-14 09:53,C06383,Map A4,Notivo,7000,4,28000,3360,24640,0,24640
TX-004518,2034-05-15 09:53,C06384,Pulpen Pilot 0.5,Vectro,12000,5,60000,0,60000,46856,106856
TX-004519,2034-05-16 09:53,C06385,Penggaris 30cm,Flowline,5000,4,20000,2400,17600,50549,68149
TX-004520,2034-05-17 09:53,C06386,Amplop Putih,Flowline,1200,3,3600,720,2880,67819,70699
TX-004521,2034-05-18 09:53,C06387,Cutter kecil,Quillo,10000,1,10000,0,10000,35405,45405
TX-004522,2034-05-19 09:53,C06388,Cutter kecil,Vectro,10000,3,30000,0,30000,31603,61603
TX-004523,2034-05-20 09:53,C06389,Binder A5,Markify,28000,4,112000,0,112000,62930,174930
TX-004524,2034-05-21 09:53,C06390,Amplop Coklat F4,Markify,2200,5,11000,0,11000,60966,71966
TX-004525,2034-05-22 09:53,C06391,Glue Stick UHU,Scriba,12000,3,36000,0,36000,0,36000
TX-004526,2034-05-23 09:53,C06392,Glue Stick UHU,Prograph,12000,4,48000,2400,45600,39324,84924
TX-004527,2034-05-24 09:53,C06393,Pulpen Pilot 0.5,Pentagio,12000,2,24000,0,24000,0,24000
TX-004528,2034-05-25 09:53,C06394,Amplop Putih,Flowline,1200,2,2400,240,2160,47135,49295
TX-004529,2034-05-26 09:53,C06395,Kalkulator Casio,Notivo,175000,1,175000,0,175000,28856,203856
TX-004530,2034-05-27 09:53,C06396,Penghapus kecil,Inklite,3000,3,9000,0,9000,61590,70590
TX-004531,2034-05-28 09:53,C06397,Pulpen Pilot 0.5,Pentagio,12000,5,60000,7200,52800,59702,112502
TX-004532,2034-05-29 09:53,C06398,Penghapus kecil,Papirus,3000,2,6000,900,5100,63989,69089
TX-004533,2034-05-30 09:53,C06399,Kertas HVS A4 70gsm 500lbr,Writex,62000,1,62000,0,62000,64401,126401
TX-004534,2034-05-31 09:53,C06400,Pensil 2B,Graphen,5000,5,25000,0,25000,47589,72589
TX-004535,2034-06-01 09:53,C06401,Pulpen Pilot 0.5,Artlinez,12000,5,60000,0,60000,34510,94510
TX-004536,2034-06-02 09:53,C06402,Penggaris 30cm,Vectro,5000,3,15000,1050,13950,41538,55488
TX-004537,2034-06-03 09:53,C06403,Buku Tulis Sidu 38L,Graphen,4500,1,4500,0,4500,24547,29047
TX-004538,2034-06-04 09:53,C06404,Penghapus kecil,Scriba,3000,2,6000,0,6000,41288,47288
TX-004539,2034-06-05 09:53,C06405,Buku Tulis Sidu 38L,DraftLab,4500,3,13500,2430,11070,34600,45670
TX-004540,2034-06-06 09:53,C06406,Spidol Snowman,Writex,11000,5,55000,2750,52250,40497,92747
TX-004541,2034-06-07 09:53,C06407,Penggaris 30cm,NexWrite,5000,2,10000,0,10000,65541,75541
TX-004542,2034-06-08 09:53,C06408,Penggaris 30cm,Mepen,5000,1,5000,0,5000,18981,23981
TX-004543,2034-06-09 09:53,C06409,Kalkulator Casio,NexWrite,175000,1,175000,8750,166250,29935,196185
TX-004544,2034-06-10 09:53,C06410,Amplop Putih,Inklite,1200,5,6000,900,5100,54865,59965
TX-004545,2034-06-11 09:53,C06411,Cutter kecil,Prograph,10000,3,30000,0,30000,58466,88466
TX-004546,2034-06-12 09:53,C06412,Map A4,Lumora,7000,2,14000,0,14000,69157,83157
TX-004547,2034-06-13 09:53,C06413,Stabilo Highlighter,Graphen,15000,2,30000,0,30000,38211,68211
TX-004548,2034-06-14 09:53,C06414,Paper Clip Joyko,Inkspire,7000,5,35000,0,35000,0,35000
TX-004549,2034-06-15 09:53,C06415,Amplop Coklat F4,Papirus,2200,1,2200,264,1936,63346,65282
TX-004550,2034-06-16 09:53,C06416,Pulpen Pilot 0.5,Pensta,12000,4,48000,0,48000,0,48000
TX-004551,2034-06-17 09:53,C06417,Map A4,Vectro,7000,4,28000,1960,26040,68922,94962
TX-004552,2034-06-18 09:53,C06418,Spidol Snowman,Notivo,11000,1,11000,1320,9680,21160,30840
TX-004553,2034-06-19 09:53,C06419,Stabilo Highlighter,Inkspire,15000,2,30000,0,30000,30286,60286
TX-004554,2034-06-20 09:53,C06420,Stabilo Highlighter,Inklite,15000,2,30000,2100,27900,64361,92261
TX-004555,2034-06-21 09:53,C06421,Amplop Putih,Draftex,1200,1,1200,0,1200,35176,36376
TX-004556,2034-06-22 09:53,C06422,Penggaris 30cm,Artlinez,5000,4,20000,0,20000,31141,51141
TX-004557,2034-06-23 09:53,C06423,Glue Stick UHU,Quillo,12000,3,36000,0,36000,23788,59788
TX-004558,2034-06-24 09:53,C06424,Cutter kecil,Pensta,10000,2,20000,4000,16000,25521,41521
TX-004559,2034-06-25 09:53,C06425,Stabilo Highlighter,Prograph,15000,1,15000,0,15000,0,15000
TX-004560,2034-06-26 09:53,C06426,Amplop Putih,Lumora,1200,3,3600,0,3600,33975,37575
TX-004561,2034-06-27 09:53,C06427,Glue Stick UHU,Notivo,12000,1,12000,0,12000,29904,41904
TX-004562,2034-06-28 09:53,C06428,Kalkulator Casio,Pentagio,175000,5,875000,0,875000,50824,925824
TX-004563,2034-06-29 09:53,C06429,Glue Stick UHU,Draftex,12000,3,36000,2520,33480,38331,71811
TX-004564,2034-06-30 09:53,C06430,Glue Stick UHU,Officeo,12000,3,36000,6480,29520,25131,54651
TX-004565,2034-07-01 09:53,C06431,Spidol Snowman,Papermark,11000,4,44000,0,44000,45901,89901
TX-004566,2034-07-02 09:53,C06432,Map A4,Artlinez,7000,1,7000,490,6510,17016,23526
TX-004567,2034-07-03 09:53,C06433,Pensil 2B,DraftLab,5000,1,5000,0,5000,0,5000
TX-004568,2034-07-04 09:53,C06434,Pulpen Pilot 0.5,Mepen,12000,4,48000,0,48000,0,48000
TX-004569,2034-07-05 09:53,C06435,Spidol Snowman,Pensta,11000,1,11000,0,11000,8189,19189
TX-004570,2034-07-06 09:53,C06436,Binder A5,Lumo,28000,2,56000,2800,53200,36572,89772
TX-004571,2034-07-07 09:53,C06437,Penggaris 30cm,Prograph,5000,1,5000,0,5000,65918,70918
TX-004572,2034-07-08 09:53,C06438,Glue Stick UHU,Quillo,12000,2,24000,0,24000,29665,53665
TX-004573,2034-07-09 09:53,C06439,Penghapus kecil,Lumora,3000,3,9000,0,9000,46184,55184
TX-004574,2034-07-10 09:53,C06440,Penghapus kecil,Officeo,3000,5,15000,1800,13200,15821,29021
TX-004575,2034-07-11 09:53,C06441,Binder A5,Statvio,28000,3,84000,5880,78120,0,78120
TX-004576,2034-07-12 09:53,C06442,Binder A5,Papirus,28000,5,140000,14000,126000,0,126000
TX-004577,2034-07-13 09:53,C06443,Pensil 2B,Papirus,5000,3,15000,2700,12300,6781,19081
TX-004578,2034-07-14 09:53,C06444,Glue Stick UHU,Flowline,12000,5,60000,0,60000,44132,104132
TX-004579,2034-07-15 09:53,C06445,Penghapus kecil,Vectro,3000,2,6000,0,6000,42015,48015
TX-004580,2034-07-16 09:53,C06446,Glue Stick UHU,Graphen,12000,4,48000,0,48000,16552,64552
TX-004581,2034-07-17 09:53,C06447,Spidol Snowman,NexWrite,11000,3,33000,0,33000,36350,69350
TX-004582,2034-07-18 09:53,C06448,Kertas HVS A4 70gsm 500lbr,Prograph,62000,2,124000,0,124000,6108,130108
TX-004583,2034-07-19 09:53,C06449,Map A4,Papirus,7000,5,35000,0,35000,67194,102194
TX-004584,2034-07-20 09:53,C06450,Penghapus kecil,Writex,3000,5,15000,750,14250,28369,42619
TX-004585,2034-07-21 09:53,C06451,Pulpen Pilot 0.5,Writex,12000,1,12000,0,12000,54459,66459
TX-004586,2034-07-22 09:53,C06452,Amplop Putih,Notivo,1200,5,6000,0,6000,0,6000
TX-004587,2034-07-23 09:53,C06453,Pensil 2B,Statvio,5000,1,5000,350,4650,39970,44620
TX-004588,2034-07-24 09:53,C06454,Amplop Putih,Lumora,1200,5,6000,0,6000,34546,40546
TX-004589,2034-07-25 09:53,C06455,Pensil 2B,Artlinez,5000,4,20000,0,20000,52010,72010
TX-004590,2034-07-26 09:53,C06456,Amplop Putih,Writex,1200,2,2400,0,2400,50469,52869
TX-004591,2034-07-27 09:53,C06457,Penggaris 30cm,Inkspire,5000,4,20000,0,20000,15747,35747
TX-004592,2034-07-28 09:53,C06458,Stabilo Highlighter,Flowline,15000,2,30000,1500,28500,28429,56929
TX-004593,2034-07-29 09:53,C06459,Buku Tulis Sidu 38L,Inkspire,4500,4,18000,0,18000,18975,36975
TX-004594,2034-07-30 09:53,C06460,Stabilo Highlighter,Quillo,15000,1,15000,4500,10500,54011,64511
TX-004595,2034-07-31 09:53,C06461,Pensil 2B,Pentagio,5000,4,20000,2400,17600,58330,75930
TX-004596,2034-08-01 09:53,C06462,Pulpen Pilot 0.5,Artlinez,12000,3,36000,5400,30600,0,30600
TX-004597,2034-08-02 09:53,C06463,Kalkulator Casio,Graphen,175000,2,350000,0,350000,0,350000
TX-004598,2034-08-03 09:53,C06464,Penghapus kecil,Draftex,3000,5,15000,750,14250,39931,54181
TX-004599,2034-08-04 09:53,C06465,Pulpen Pilot 0.5,Markify,12000,1,12000,3600,8400,27237,35637
TX-004600,2034-08-05 09:53,C06466,Kertas HVS A4 70gsm 500lbr,Pensta,62000,2,124000,0,124000,0,124000
TX-004601,2034-08-06 09:53,C06467,Kertas HVS A4 70gsm 500lbr,Scriba,62000,2,124000,22320,101680,38660,140340
TX-004602,2034-08-07 09:53,C06468,Penggaris 30cm,Flowline,5000,3,15000,1500,13500,58287,71787
TX-004603,2034-08-08 09:53,C06469,Amplop Putih,Markify,1200,1,1200,84,1116,54626,55742
TX-004604,2034-08-09 09:53,C06470,Paper Clip Joyko,Scriba,7000,5,35000,3500,31500,32950,64450
TX-004605,2034-08-10 09:53,C06471,Kalkulator Casio,Inkspire,175000,4,700000,35000,665000,55137,720137
TX-004606,2034-08-11 09:53,C06472,Kertas HVS A4 70gsm 500lbr,Draftex,62000,3,186000,0,186000,18157,204157
TX-004607,2034-08-12 09:53,C06473,Pensil 2B,Pensta,5000,1,5000,0,5000,0,5000
TX-004608,2034-08-13 09:53,C06474,Penghapus kecil,Prograph,3000,1,3000,0,3000,0,3000
TX-004609,2034-08-14 09:53,C06475,Cutter kecil,Pentagio,10000,2,20000,0,20000,28028,48028
TX-004610,2034-08-15 09:53,C06476,Penggaris 30cm,Draftex,5000,5,25000,0,25000,44284,69284
TX-004611,2034-08-16 09:53,C06477,Paper Clip Joyko,Vectro,7000,1,7000,0,7000,0,7000
TX-004612,2034-08-17 09:53,C06478,Cutter kecil,Vectro,10000,2,20000,0,20000,40648,60648
TX-004613,2034-08-18 09:53,C06479,Glue Stick UHU,Scriba,12000,2,24000,0,24000,6555,30555
TX-004614,2034-08-19 09:53,C06480,Paper Clip Joyko,Inklite,7000,3,21000,3150,17850,53328,71178
TX-004615,2034-08-20 09:53,C06481,Spidol Snowman,Papermark,11000,5,55000,0,55000,44000,99000
TX-004616,2034-08-21 09:53,C06482,Amplop Putih,Quillo,1200,3,3600,0,3600,31264,34864
TX-004617,2034-08-22 09:53,C06483,Pulpen Pilot 0.5,Prograph,12000,2,24000,2400,21600,63457,85057
TX-004618,2034-08-23 09:53,C06484,Kalkulator Casio,Officeo,175000,4,700000,35000,665000,0,665000
TX-004619,2034-08-24 09:53,C06485,Kalkulator Casio,Inklite,175000,4,700000,0,700000,25026,725026
TX-004620,2034-08-25 09:53,C06486,Paper Clip Joyko,Scriba,7000,4,28000,2800,25200,32941,58141
TX-004621,2034-08-26 09:53,C06487,Spidol Snowman,Draftex,11000,4,44000,6600,37400,38310,75710
TX-004622,2034-08-27 09:53,C06488,Amplop Putih,Scriba,1200,2,2400,0,2400,42596,44996
TX-004623,2034-08-28 09:53,C06489,Spidol Snowman,Inklite,11000,1,11000,0,11000,50873,61873
TX-004624,2034-08-29 09:53,C06490,Kertas HVS A4 70gsm 500lbr,Prograph,62000,4,248000,0,248000,20914,268914
TX-004625,2034-08-30 09:53,C06491,Binder A5,Papermark,28000,5,140000,0,140000,36286,176286
TX-004626,2034-08-31 09:53,C06492,Binder A5,Mepen,28000,3,84000,5880,78120,45058,123178
TX-004627,2034-09-01 09:53,C06493,Glue Stick UHU,Draftex,12000,5,60000,0,60000,31130,91130
TX-004628,2034-09-02 09:53,C06494,Pulpen Pilot 0.5,Lumo,12000,2,24000,0,24000,0,24000
TX-004629,2034-09-03 09:53,C06495,Kertas HVS A4 70gsm 500lbr,Papirus,62000,3,186000,0,186000,63891,249891
TX-004630,2034-09-04 09:53,C06496,Amplop Putih,Statvio,1200,2,2400,168,2232,0,2232
TX-004631,2034-09-05 09:53,C06497,Paper Clip Joyko,NexWrite,7000,3,21000,2100,18900,0,18900
TX-004632,2034-09-06 09:53,C06498,Kertas HVS A4 70gsm 500lbr,Flowline,62000,4,248000,0,248000,0,248000
TX-004633,2034-09-07 09:53,C06499,Penggaris 30cm,Draftex,5000,5,25000,0,25000,51706,76706
TX-004634,2034-09-08 09:53,C06500,Amplop Putih,Markify,1200,5,6000,0,6000,62314,68314
TX-004635,2034-09-09 09:53,C06501,Buku Tulis Sidu 38L,DraftLab,4500,1,4500,0,4500,31106,35606
TX-004636,2034-09-10 09:53,C06502,Penghapus kecil,Pensta,3000,4,12000,0,12000,67046,79046
TX-004637,2034-09-11 09:53,C06503,Penggaris 30cm,Lumo,5000,4,20000,0,20000,62371,82371
TX-004638,2034-09-12 09:53,C06504,Amplop Coklat F4,Lumora,2200,2,4400,660,3740,0,3740
TX-004639,2034-09-13 09:53,C06505,Pulpen Pilot 0.5,Scriba,12000,2,24000,0,24000,0,24000
TX-004640,2034-09-14 09:53,C06506,Kalkulator Casio,Draftex,175000,5,875000,175000,700000,20216,720216
TX-004641,2034-09-15 09:53,C06507,Kertas HVS A4 70gsm 500lbr,Papirus,62000,2,124000,0,124000,35259,159259
TX-004642,2034-09-16 09:53,C06508,Amplop Coklat F4,Flowline,2200,1,2200,110,2090,31796,33886
TX-004643,2034-09-17 09:53,C06509,Amplop Putih,Officeo,1200,3,3600,0,3600,61659,65259
TX-004644,2034-09-18 09:53,C06510,Paper Clip Joyko,Artlinez,7000,1,7000,0,7000,25578,32578
TX-004645,2034-09-19 09:53,C06511,Penghapus kecil,Pentagio,3000,3,9000,0,9000,58032,67032
TX-004646,2034-09-20 09:53,C06512,Pulpen Pilot 0.5,Markify,12000,3,36000,6480,29520,19387,48907
TX-004647,2034-09-21 09:53,C06513,Penghapus kecil,Quillo,3000,4,12000,0,12000,18467,30467
TX-004648,2034-09-22 09:53,C06514,Map A4,NexWrite,7000,1,7000,1400,5600,67953,73553
TX-004649,2034-09-23 09:53,C06515,Penghapus kecil,Vectro,3000,4,12000,1440,10560,45128,55688
TX-004650,2034-09-24 09:53,C06516,Amplop Putih,Writex,1200,3,3600,0,3600,28329,31929
TX-004651,2034-09-25 09:53,C06517,Stabilo Highlighter,Draftex,15000,2,30000,0,30000,7875,37875
TX-004652,2034-09-26 09:53,C06518,Kertas HVS A4 70gsm 500lbr,Inklite,62000,1,62000,0,62000,0,62000
TX-004653,2034-09-27 09:53,C06519,Stabilo Highlighter,Papermark,15000,2,30000,0,30000,0,30000
TX-004654,2034-09-28 09:53,C06520,Stabilo Highlighter,Mepen,15000,4,60000,0,60000,44837,104837
TX-004655,2034-09-29 09:53,C06521,Kertas HVS A4 70gsm 500lbr,DraftLab,62000,5,310000,0,310000,0,310000
TX-004656,2034-09-30 09:53,C06522,Pulpen Pilot 0.5,Papermark,12000,5,60000,0,60000,68852,128852
TX-004657,2034-10-01 09:53,C06523,Spidol Snowman,Lumora,11000,1,11000,0,11000,55443,66443
TX-004658,2034-10-02 09:53,C06524,Spidol Snowman,Papirus,11000,3,33000,2310,30690,0,30690
TX-004659,2034-10-03 09:53,C06525,Penggaris 30cm,Draftex,5000,1,5000,900,4100,51225,55325
TX-004660,2034-10-04 09:53,C06526,Kalkulator Casio,Notivo,175000,2,350000,0,350000,37079,387079
TX-004661,2034-10-05 09:53,C06527,Spidol Snowman,Officeo,11000,2,22000,0,22000,16912,38912
TX-004662,2034-10-06 09:53,C06528,Penggaris 30cm,Writex,5000,5,25000,0,25000,36139,61139
TX-004663,2034-10-07 09:53,C06529,Glue Stick UHU,Graphen,12000,5,60000,0,60000,33321,93321
TX-004664,2034-10-08 09:53,C06530,Cutter kecil,Quillo,10000,5,50000,0,50000,32917,82917
TX-004665,2034-10-09 09:53,C06531,Pulpen Pilot 0.5,Writex,12000,1,12000,0,12000,69022,81022
TX-004666,2034-10-10 09:53,C06532,Map A4,Flowline,7000,3,21000,1470,19530,27651,47181
TX-004667,2034-10-11 09:53,C06533,Pulpen Pilot 0.5,Quillo,12000,1,12000,1800,10200,8932,19132
TX-004668,2034-10-12 09:53,C06534,Amplop Putih,Quillo,1200,2,2400,0,2400,27379,29779
TX-004669,2034-10-13 09:53,C06535,Amplop Coklat F4,NexWrite,2200,4,8800,0,8800,39472,48272
TX-004670,2034-10-14 09:53,C06536,Amplop Putih,Lumo,1200,3,3600,252,3348,34989,38337
TX-004671,2034-10-15 09:53,C06537,Amplop Putih,Inkspire,1200,1,1200,0,1200,43746,44946
TX-004672,2034-10-16 09:53,C06538,Paper Clip Joyko,Pentagio,7000,2,14000,0,14000,6760,20760
TX-004673,2034-10-17 09:53,C06539,Pensil 2B,DraftLab,5000,4,20000,1400,18600,46170,64770
TX-004674,2034-10-18 09:53,C06540,Spidol Snowman,Officeo,11000,1,11000,0,11000,35815,46815
TX-004675,2034-10-19 09:53,C06541,Paper Clip Joyko,Notivo,7000,2,14000,700,13300,56394,69694
TX-004676,2034-10-20 09:53,C06542,Cutter kecil,Lumora,10000,3,30000,0,30000,0,30000
TX-004677,2034-10-21 09:53,C06543,Penghapus kecil,Quillo,3000,1,3000,0,3000,0,3000
TX-004678,2034-10-22 09:53,C06544,Cutter kecil,Lumora,10000,4,40000,2000,38000,40492,78492
TX-004679,2034-10-23 09:53,C06545,Paper Clip Joyko,Mepen,7000,3,21000,0,21000,18934,39934
TX-004680,2034-10-24 09:53,C06546,Pensil 2B,Artlinez,5000,1,5000,0,5000,39275,44275
TX-004681,2034-10-25 09:53,C06547,Stabilo Highlighter,Quillo,15000,2,30000,5400,24600,37835,62435
TX-004682,2034-10-26 09:53,C06548,Map A4,Graphen,7000,5,35000,2450,32550,29665,62215
TX-004683,2034-10-27 09:53,C06549,Map A4,Inkspire,7000,5,35000,6300,28700,0,28700
TX-004684,2034-10-28 09:53,C06550,Pulpen Pilot 0.5,Artlinez,12000,2,24000,6000,18000,50471,68471
TX-004685,2034-10-29 09:53,C06551,Paper Clip Joyko,Graphen,7000,1,7000,0,7000,34512,41512
TX-004686,2034-10-30 09:53,C06552,Pensil 2B,Graphen,5000,4,20000,0,20000,0,20000
TX-004687,2034-10-31 09:53,C06553,Map A4,Papirus,7000,3,21000,1050,19950,41781,61731
TX-004688,2034-11-01 09:53,C06554,Paper Clip Joyko,Papermark,7000,1,7000,0,7000,63059,70059
TX-004689,2034-11-02 09:53,C06555,Cutter kecil,Inkspire,10000,3,30000,3000,27000,40857,67857
TX-004690,2034-11-03 09:53,C06556,Stabilo Highlighter,Artlinez,15000,5,75000,0,75000,50103,125103
TX-004691,2034-11-04 09:53,C06557,Amplop Putih,Flowline,1200,1,1200,0,1200,7172,8372
TX-004692,2034-11-05 09:53,C06558,Penggaris 30cm,Pensta,5000,2,10000,0,10000,0,10000
TX-004693,2034-11-06 09:53,C06559,Amplop Putih,Vectro,1200,5,6000,0,6000,38110,44110
TX-004694,2034-11-07 09:53,C06560,Spidol Snowman,Draftex,11000,1,11000,0,11000,0,11000
TX-004695,2034-11-08 09:53,C06561,Kertas HVS A4 70gsm 500lbr,Draftex,62000,4,248000,44640,203360,23733,227093
TX-004696,2034-11-09 09:53,C06562,Paper Clip Joyko,Artlinez,7000,3,21000,0,21000,39488,60488
TX-004697,2034-11-10 09:53,C06563,Paper Clip Joyko,Pentagio,7000,1,7000,0,7000,66880,73880
TX-004698,2034-11-11 09:53,C06564,Cutter kecil,Mepen,10000,4,40000,0,40000,16295,56295
TX-004699,2034-11-12 09:53,C06565,Binder A5,Prograph,28000,2,56000,0,56000,49975,105975
TX-004700,2034-11-13 09:53,C06566,Spidol Snowman,Graphen,11000,2,22000,0,22000,47445,69445
TX-004701,2034-11-14 09:53,C06567,Pensil 2B,Officeo,5000,2,10000,0,10000,0,10000
TX-004702,2034-11-15 09:53,C06568,Cutter kecil,Inklite,10000,4,40000,0,40000,39053,79053
TX-004703,2034-11-16 09:53,C06569,Map A4,Mepen,7000,4,28000,0,28000,0,28000
TX-004704,2034-11-17 09:53,C06570,Paper Clip Joyko,Lumo,7000,4,28000,0,28000,0,28000
TX-004705,2034-11-18 09:53,C06571,Map A4,Writex,7000,3,21000,1470,19530,48744,68274
TX-004706,2034-11-19 09:53,C06572,Kalkulator Casio,Pensta,175000,3,525000,0,525000,25190,550190
TX-004707,2034-11-20 09:53,C06573,Kertas HVS A4 70gsm 500lbr,Lumo,62000,4,248000,12400,235600,66520,302120
TX-004708,2034-11-21 09:53,C06574,Paper Clip Joyko,Statvio,7000,4,28000,0,28000,0,28000
TX-004709,2034-11-22 09:53,C06575,Stabilo Highlighter,Draftex,15000,3,45000,0,45000,0,45000
TX-004710,2034-11-23 09:53,C06576,Spidol Snowman,NexWrite,11000,2,22000,1540,20460,0,20460
TX-004711,2034-11-24 09:53,C06577,Paper Clip Joyko,Artlinez,7000,1,7000,0,7000,31921,38921
TX-004712,2034-11-25 09:53,C06578,Map A4,Statvio,7000,4,28000,0,28000,20934,48934
TX-004713,2034-11-26 09:53,C06579,Map A4,Quillo,7000,1,7000,0,7000,27560,34560
TX-004714,2034-11-27 09:53,C06580,Pensil 2B,Prograph,5000,2,10000,0,10000,35761,45761
TX-004715,2034-11-28 09:53,C06581,Paper Clip Joyko,NexWrite,7000,2,14000,0,14000,16790,30790
TX-004716,2034-11-29 09:53,C06582,Pensil 2B,Inkspire,5000,1,5000,750,4250,69144,73394
TX-004717,2034-11-30 09:53,C06583,Glue Stick UHU,Lumo,12000,1,12000,1200,10800,37442,48242
TX-004718,2034-12-01 09:53,C06584,Glue Stick UHU,Lumo,12000,4,48000,5760,42240,45644,87884
TX-004719,2034-12-02 09:53,C06585,Glue Stick UHU,Flowline,12000,5,60000,6000,54000,58513,112513
TX-004720,2034-12-03 09:53,C06586,Kalkulator Casio,Flowline,175000,5,875000,0,875000,62385,937385
TX-004721,2034-12-04 09:53,C06587,Pensil 2B,Flowline,5000,1,5000,750,4250,20912,25162
TX-004722,2034-12-05 09:53,C06588,Penghapus kecil,Markify,3000,1,3000,0,3000,0,3000
